state,date,confirmed,deaths,cured,daily_new_cases,totalsamples,positive,positive_test_rate,total_doses_administered,population,vaccination_rate,case_fatality_rate,risk_level,active_cases,day_of_week
Manipur,05-07-2020,"1,325",0,667,9,"54,483","1,325",2.43,0,"3,070,000",0.00,0.00,Low Risk,658,Sunday
Manipur,06-07-2020,"1,366",0,688,41,"56,584","1,390",2.46,0,"3,070,000",0.00,0.00,Low Risk,678,Monday
Manipur,07-07-2020,"1,390",0,734,24,"57,769","1,430",2.48,0,"3,070,000",0.00,0.00,Low Risk,656,Tuesday
Manipur,08-07-2020,"1,430",0,771,40,"57,769","1,430",2.48,0,"3,070,000",0.00,0.00,Low Risk,659,Wednesday
Manipur,09-07-2020,"1,435",0,793,5,"59,740","1,450",2.43,0,"3,070,000",0.00,0.00,Low Risk,642,Thursday
Manipur,10-07-2020,"1,450",0,799,15,"60,887","1,582",2.60,0,"3,070,000",0.00,0.00,Low Risk,651,Friday
Manipur,11-07-2020,"1,582",0,832,132,"61,897","1,593",2.57,0,"3,070,000",0.00,0.00,Low Risk,750,Saturday
Manipur,12-07-2020,"1,593",0,843,11,"63,534","1,609",2.53,0,"3,070,000",0.00,0.00,Low Risk,750,Sunday
Manipur,13-07-2020,"1,609",0,896,16,"63,534","1,609",2.53,0,"3,070,000",0.00,0.00,Low Risk,713,Monday
Manipur,14-07-2020,"1,626",0,970,17,"63,534","1,609",2.53,0,"3,070,000",0.00,0.00,Low Risk,656,Tuesday
Manipur,15-07-2020,"1,672",0,970,46,"65,866","1,700",2.58,0,"3,070,000",0.00,0.00,Low Risk,702,Wednesday
Manipur,16-07-2020,"1,700",0,989,28,"65,866","1,700",2.58,0,"3,070,000",0.00,0.00,Low Risk,711,Thursday
Manipur,17-07-2020,"1,764",0,"1,129",64,"68,554","1,800",2.63,0,"3,070,000",0.00,0.00,Low Risk,635,Friday
Manipur,18-07-2020,"1,800",0,"1,163",36,"70,195","1,891",2.69,0,"3,070,000",0.00,0.00,Low Risk,637,Saturday
Manipur,19-07-2020,"1,891",0,"1,182",91,"71,016","1,911",2.69,0,"3,070,000",0.00,0.00,Low Risk,709,Sunday
Manipur,20-07-2020,"1,911",0,"1,213",20,"71,703","1,925",2.68,0,"3,070,000",0.00,0.00,Low Risk,698,Monday
Manipur,21-07-2020,"1,925",0,"1,307",14,"73,053","2,015",2.76,0,"3,070,000",0.00,0.00,Low Risk,618,Tuesday
Manipur,22-07-2020,"2,015",0,"1,400",90,"73,866","2,060",2.79,0,"3,070,000",0.00,0.00,Low Risk,615,Wednesday
Manipur,23-07-2020,"2,060",0,"1,428",45,"74,614","2,115",2.83,0,"3,070,000",0.00,0.00,Low Risk,632,Thursday
Manipur,24-07-2020,"2,115",0,"1,466",55,"75,932","2,146",2.83,0,"3,070,000",0.00,0.00,Low Risk,649,Friday
Manipur,25-07-2020,"2,146",0,"1,491",31,"76,992","2,176",2.83,0,"3,070,000",0.00,0.00,Low Risk,655,Saturday
Manipur,26-07-2020,"2,176",0,"1,524",30,"78,368","2,235",2.85,0,"3,070,000",0.00,0.00,Low Risk,652,Sunday
Manipur,27-07-2020,"2,235",0,"1,554",59,"80,055","2,286",2.86,0,"3,070,000",0.00,0.00,Low Risk,681,Monday
Manipur,28-07-2020,"2,286",0,"1,596",51,"80,603","2,317",2.87,0,"3,070,000",0.00,0.00,Low Risk,690,Tuesday
Manipur,29-07-2020,"2,317",0,"1,612",31,"83,111","2,458",2.96,0,"3,070,000",0.00,0.00,Low Risk,705,Wednesday
Manipur,30-07-2020,"2,458",0,"1,639",141,"83,111","2,458",2.96,0,"3,070,000",0.00,0.00,Low Risk,819,Thursday
Manipur,31-07-2020,"2,505",4,"1,672",47,"85,441","2,621",3.07,0,"3,070,000",0.00,0.16,Low Risk,829,Friday
Manipur,01-08-2020,"2,621",5,"1,689",116,"85,441","2,621",3.07,0,"3,070,000",0.00,0.19,Low Risk,927,Saturday
Manipur,02-08-2020,"2,756",6,"1,699",135,"85,441","2,621",3.07,0,"3,070,000",0.00,0.22,Low Risk,"1,051",Sunday
Manipur,03-08-2020,"2,831",7,"1,737",75,"89,403","2,920",3.27,0,"3,070,000",0.00,0.25,Low Risk,"1,087",Monday
Manipur,04-08-2020,"2,920",7,"1,766",89,"90,901","3,018",3.32,0,"3,070,000",0.00,0.24,Low Risk,"1,147",Tuesday
Manipur,05-08-2020,"3,018",7,"1,814",98,"92,617","3,093",3.34,0,"3,070,000",0.00,0.23,Low Risk,"1,197",Wednesday
Manipur,06-08-2020,"3,093",7,"1,862",75,"94,808","3,217",3.39,0,"3,070,000",0.00,0.23,Low Risk,"1,224",Thursday
Manipur,07-08-2020,"3,217",8,"1,905",124,"96,837","3,466",3.58,0,"3,070,000",0.00,0.25,Low Risk,"1,304",Friday
Manipur,08-08-2020,"3,466",10,"1,926",249,"98,819","3,635",3.68,0,"3,070,000",0.00,0.29,Low Risk,"1,530",Saturday
Manipur,09-08-2020,"3,635",11,"1,927",169,"101,230","3,753",3.71,0,"3,070,000",0.00,0.30,Low Risk,"1,697",Sunday
Manipur,10-08-2020,"3,753",11,"2,044",118,"103,268","3,853",3.73,0,"3,070,000",0.00,0.29,Low Risk,"1,698",Monday
Manipur,11-08-2020,"3,853",11,"2,122",100,"104,263","3,853",3.70,0,"3,070,000",0.00,0.29,Low Risk,"1,720",Tuesday
Manipur,12-08-2020,"3,941",12,"2,128",88,"104,263","3,853",3.70,0,"3,070,000",0.00,0.30,Low Risk,"1,801",Wednesday
Manipur,13-08-2020,"3,982",12,"2,231",41,"107,469","3,853",3.59,0,"3,070,000",0.00,0.30,Low Risk,"1,739",Thursday
Manipur,14-08-2020,"4,112",13,"2,295",130,"110,026","4,198",3.82,0,"3,070,000",0.00,0.32,Low Risk,"1,804",Friday
Manipur,15-08-2020,"4,198",13,"2,360",86,"112,780","4,390",3.89,0,"3,070,000",0.00,0.31,Low Risk,"1,825",Saturday
Manipur,16-08-2020,"4,390",13,"2,438",192,"115,041","4,569",3.97,0,"3,070,000",0.00,0.30,Low Risk,"1,939",Sunday
Manipur,17-08-2020,"4,569",16,"2,632",179,"115,041","4,569",3.97,0,"3,070,000",0.00,0.35,Low Risk,"1,921",Monday
Manipur,18-08-2020,"4,687",17,"2,734",118,"117,299","4,765",4.06,0,"3,070,000",0.00,0.36,Low Risk,"1,936",Tuesday
Manipur,19-08-2020,"4,765",18,"2,789",78,"120,135","4,765",3.97,0,"3,070,000",0.00,0.38,Low Risk,"1,958",Wednesday
Manipur,20-08-2020,"4,876",18,"2,885",111,"122,778","4,765",3.88,0,"3,070,000",0.00,0.37,Low Risk,"1,973",Thursday
Manipur,21-08-2020,"4,925",18,"3,002",49,"125,230","4,765",3.80,0,"3,070,000",0.00,0.37,Low Risk,"1,905",Friday
Manipur,22-08-2020,"5,049",20,"3,261",124,"128,468","4,765",3.71,0,"3,070,000",0.00,0.40,Low Risk,"1,768",Saturday
Manipur,23-08-2020,"5,132",22,"3,455",83,"131,709","4,765",3.62,0,"3,070,000",0.00,0.43,Low Risk,"1,655",Sunday
Manipur,24-08-2020,"5,246",22,"3,616",114,"135,399","4,765",3.52,0,"3,070,000",0.00,0.42,Low Risk,"1,608",Monday
Manipur,25-08-2020,"5,362",22,"3,714",116,"137,384","4,765",3.47,0,"3,070,000",0.00,0.41,Low Risk,"1,626",Tuesday
Manipur,26-08-2020,"5,444",24,"3,812",82,"140,610","4,765",3.39,0,"3,070,000",0.00,0.44,Low Risk,"1,608",Wednesday
Manipur,27-08-2020,"5,585",25,"3,829",141,"142,813","4,765",3.34,0,"3,070,000",0.00,0.45,Low Risk,"1,731",Thursday
Manipur,28-08-2020,"5,725",25,"3,957",140,"146,140","4,765",3.26,0,"3,070,000",0.00,0.44,Low Risk,"1,743",Friday
Manipur,29-08-2020,"5,843",27,"4,057",118,"149,155","4,765",3.19,0,"3,070,000",0.00,0.46,Low Risk,"1,759",Saturday
Manipur,30-08-2020,"5,960",28,"4,186",117,"152,229","4,765",3.13,0,"3,070,000",0.00,0.47,Low Risk,"1,746",Sunday
Manipur,31-08-2020,"6,112",28,"4,239",152,"155,216","4,765",3.07,0,"3,070,000",0.00,0.46,Low Risk,"1,845",Monday
Manipur,01-09-2020,"6,252",28,"4,330",140,"158,098","4,765",3.01,0,"3,070,000",0.00,0.45,Low Risk,"1,894",Tuesday
Manipur,02-09-2020,"6,382",29,"4,450",130,"160,871","4,765",2.96,0,"3,070,000",0.00,0.45,Low Risk,"1,903",Wednesday
Manipur,03-09-2020,"6,507",29,"4,607",125,"160,871","4,765",2.96,0,"3,070,000",0.00,0.45,Low Risk,"1,871",Thursday
Manipur,04-09-2020,"6,609",32,"4,774",102,"160,871","4,765",2.96,0,"3,070,000",0.00,0.48,Low Risk,"1,803",Friday
Manipur,05-09-2020,"6,699",35,"4,899",90,"169,093","4,765",2.82,0,"3,070,000",0.00,0.52,Low Risk,"1,765",Saturday
Manipur,06-09-2020,"6,883",36,"4,975",184,"172,650","4,765",2.76,0,"3,070,000",0.00,0.52,Low Risk,"1,872",Sunday
Manipur,07-09-2020,"7,022",38,"5,164",139,"174,731","4,765",2.73,0,"3,070,000",0.00,0.54,Low Risk,"1,820",Monday
Manipur,08-09-2020,"7,106",38,"5,358",84,"177,002","4,765",2.69,0,"3,070,000",0.00,0.53,Low Risk,"1,710",Tuesday
Manipur,09-09-2020,"7,202",39,"5,480",96,"177,002","4,765",2.69,0,"3,070,000",0.00,0.54,Low Risk,"1,683",Wednesday
Manipur,10-09-2020,"7,362",40,"5,548",160,"183,083","4,765",2.60,0,"3,070,000",0.00,0.54,Low Risk,"1,774",Thursday
Manipur,11-09-2020,"7,470",44,"5,793",108,"185,925","4,765",2.56,0,"3,070,000",0.00,0.59,Low Risk,"1,633",Friday
Manipur,12-09-2020,"7,579",44,"6,002",109,"188,526","4,765",2.53,0,"3,070,000",0.00,0.58,Low Risk,"1,533",Saturday
Manipur,13-09-2020,"7,731",45,"6,102",152,"190,914","4,765",2.50,0,"3,070,000",0.00,0.58,Low Risk,"1,584",Sunday
Manipur,14-09-2020,"7,875",46,"6,191",144,"193,048","4,765",2.47,0,"3,070,000",0.00,0.58,Low Risk,"1,638",Monday
Manipur,15-09-2020,"7,971",46,"6,340",96,"196,010","4,765",2.43,0,"3,070,000",0.00,0.58,Low Risk,"1,585",Tuesday
Manipur,16-09-2020,"8,210",47,"6,418",239,"198,837","4,765",2.40,0,"3,070,000",0.00,0.57,Low Risk,"1,745",Wednesday
Manipur,17-09-2020,"8,320",48,"6,521",110,"201,670","4,765",2.36,0,"3,070,000",0.00,0.58,Low Risk,"1,751",Thursday
Manipur,18-09-2020,"8,430",51,"6,538",110,"204,871","4,765",2.33,0,"3,070,000",0.00,0.60,Low Risk,"1,841",Friday
Manipur,19-09-2020,"8,607",52,"6,629",177,"206,986","4,765",2.30,0,"3,070,000",0.00,0.60,Low Risk,"1,926",Saturday
Manipur,20-09-2020,"8,724",55,"6,723",117,"209,863","4,765",2.27,0,"3,070,000",0.00,0.63,Low Risk,"1,946",Sunday
Manipur,21-09-2020,"8,894",57,"6,767",170,"212,175","4,765",2.25,0,"3,070,000",0.00,0.64,Low Risk,"2,070",Monday
Manipur,22-09-2020,"9,010",59,"6,838",116,"215,614","4,765",2.21,0,"3,070,000",0.00,0.65,Low Risk,"2,113",Tuesday
Manipur,23-09-2020,"9,280",60,"6,887",270,"217,880","4,765",2.19,0,"3,070,000",0.00,0.65,Low Risk,"2,333",Wednesday
Manipur,24-09-2020,"9,376",62,"7,108",96,"221,490","4,765",2.15,0,"3,070,000",0.00,0.66,Low Risk,"2,206",Thursday
Manipur,25-09-2020,"9,537",62,"7,369",161,"225,166","4,765",2.12,0,"3,070,000",0.00,0.65,Low Risk,"2,106",Friday
